EFX_ID,EFX_NAME,EFX_ADDRESS,EFX_CITY,EFX_STATE,EFX_ZIPCODE,EFX_ZIP4,EFX_CTRYISOCD,EFX_CTRYNAME,EFX_COUNTY,EFX_LEGSUBNUMALL,EFX_LEGSUBNAMEALL,EFX_LEGSUBADDRESSALL,EFX_LEGSUBCITYALL,EFX_LEGSUBSTATEALL,EFX_LEGSUBZIPCODEALL,EFX_LEGSUBZIP4ALL,EFX_LEGSUBCTRYISOCDALL,EFX_LEGSUBCTRYNAMEALL,EFX_LEGSUBCOUNTYALL,EFX_LEGDOMULTNUMALL,EFX_LEGDOMULTNAMEALL,EFX_LEGDOMULTAddressALL,EFX_LEGDOMULTCITYALL,EFX_LEGDOMULTSTATEALL,EFX_LEGDOMULTZIPCODEALL,EFX_LEGDOMULTZIP4ALL,EFX_LEGDOMULTCTRYISOCDALL,EFX_LEGDOMULTCTRYNAMEALL,EFX_LEGDOMULTCOUNTYALL,EFX_LEGULTNUMALL,EFX_LEGULTNAMEALL,EFX_LEGULTADDRESSALL,EFX_LEGULTCITYALL,EFX_LEGULTSTATEALL,EFX_LEGULTZIPCODEALL,EFX_LEGULTZIP4ALL,EFX_LEGULTCTRYISOCDALL,EFX_LEGULTCTRYNAMEALL,EFX_LEGULTCOUNTYALL,EFX_AFFLULTNUMALL,EFX_AFFLULTNAMEALL,EFX_AFFLULTADDRESSALL,EFX_AFFLULTCITYALL,EFX_AFFLULTSTATEALL,EFX_AFFLULTZIPCODEALL,EFX_AFFLULTZIP4ALL,EFX_AFFLULTCTRYISOCDALL,EFX_AFFLULTCTRYNAMEALL,EFX_AFFULTCOUNTYALL,tot_col,md5sum
103401085,DELOITTE,151 N DELAWARE ST ,INDIANAPOLIS,IN,46204,2599,USA,United States of America,097,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"103401085DELOITTE151 N DELAWARE ST INDIANAPOLISIN462042599USAUnited States of America09720123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",eac98b2e77bb312f802a65a649c93f90
134495217,DELOITTE,901 INTERNATIONAL PKWY STE 100,LAKE MARY,FL,32746,4799,USA,United States of America,117,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"134495217DELOITTE901 INTERNATIONAL PKWY STE 100LAKE MARYFL327464799USAUnited States of America11720123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",9301f3248950f88ee9275bb3eac8b77c
20422838,DELOITTE,2135 W MAPLE RD ,TROY,MI,48084,7121,USA,United States of America,125,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"20422838DELOITTE2135 W MAPLE RD TROYMI480847121USAUnited States of America12520123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",a0f5697d02ea1210495472477f456f7e
98490534,DELOITTE,715 SEIBERT RD STE 3,SCOTT AIR FORCE BASE,IL,62225,1502,USA,United States of America,163,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"98490534DELOITTE715 SEIBERT RD STE 3SCOTT AIR FORCE BASEIL622251502USAUnited States of America16320123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",8d635fcb25ee6b3d16e15a5485722a7d
8157421,DELOITTE AND TOUCHE LLP,2200 MAIN ST STE 305,WAILUKU,HI,96793,1688,USA,United States of America,009,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"8157421DELOITTE AND TOUCHE LLP2200 MAIN ST STE 305WAILUKUHI967931688USAUnited States of America00920123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",9d733c07c3b2b6c5d9d0f184454e1f08
104874005,DELOITTE LLP,200 S ORANGE AVE STE 1800,ORLANDO,FL,32801,3455,USA,United States of America,095,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"104874005DELOITTE LLP200 S ORANGE AVE STE 1800ORLANDOFL328013455USAUnited States of America09520123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",2c56332307fc4836948b74e02b0e4992
117229618,DELOITTE CORPORATE FINANCE LLC,200 RENAISSANCE CTR STE 3900,DETROIT,MI,48243,1313,USA,United States of America,163,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"117229618DELOITTE CORPORATE FINANCE LLC200 RENAISSANCE CTR STE 3900DETROITMI482431313USAUnited States of America16320123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",02d2d3942de8cc5b7089a95e2eabfe1f
145690998,DELOITTE DEVELOPMENT LLC,200 BERKELEY ST STE 7,BOSTON,MA,02116,5085,USA,United States of America,025,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"145690998DELOITTE DEVELOPMENT LLC200 BERKELEY ST STE 7BOSTONMA021165085USAUnited States of America02520123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",3b11f5979722b41acb683d522920e43f
57282948,DELOITTE & TOUCHE PROPERTY TAX,225 W WASHINGTON ST STE 2000,CHICAGO,IL,60606,3484,USA,United States of America,031,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"57282948DELOITTE & TOUCHE PROPERTY TAX225 W WASHINGTON ST STE 2000CHICAGOIL606063484USAUnited States of America03120123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",ac2d4961c94c7994a40cb78b5dd17f56
105713352,DELOITTE LLP,1751 LAKE COOK RD STE 200,DEERFIELD,IL,60015,5222,USA,United States of America,031,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"105713352DELOITTE LLP1751 LAKE COOK RD STE 200DEERFIELDIL600155222USAUnited States of America03120123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",33d1366c6a1d7d7f30031b97cc6fde92
15568586,DELOITTE,361 S MARINE CORPS DR ,TAMUNING,GU,96913,3973,USA,United States of America,010,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"15568586DELOITTE361 S MARINE CORPS DR TAMUNINGGU969133973USAUnited States of America01020123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",de5df51becaef016735ac4bfec88793e
4041298,DELOITTE,1645 PALM BEACH LAKES BLVD STE 900,WEST PALM BEACH,FL,33401,2219,USA,United States of America,099,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"4041298DELOITTE1645 PALM BEACH LAKES BLVD STE 900WEST PALM BEACHFL334012219USAUnited States of America09920123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",2cde3573b2be184fe5bd3e9b6a3082f6
120698242,DELOITTE,4841 FAUNTLEROY WAY SW ,SEATTLE,WA,98116,4513,USA,United States of America,033,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"120698242DELOITTE4841 FAUNTLEROY WAY SW SEATTLEWA981164513USAUnited States of America03320123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",7085ab865b5756b40d090d04c16f4bfc
103719568,DELOITTE,2416 MAPLEWOOD DR SE ,GRAND RAPIDS,MI,49506,4724,USA,United States of America,081,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"103719568DELOITTE2416 MAPLEWOOD DR SE GRAND RAPIDSMI495064724USAUnited States of America08120123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",846ea20a392a3ddba2c5a70c75b2020f
28919739,DELOITTE & TOUCHE,1395 PEGAN CMN ,LIVERMORE,CA,94550,5065,USA,United States of America,001,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"28919739DELOITTE & TOUCHE1395 PEGAN CMN LIVERMORECA945505065USAUnited States of America00120123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",932783a3298be770a7bee78925be8b22
103403682,DELOITTE TAX LLP,350 AVE CARLOS CHARDON STE 700,SAN JUAN,PR,00918,2140,USA,United States of America,127,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"103403682DELOITTE TAX LLP350 AVE CARLOS CHARDON STE 700SAN JUANPR009182140USAUnited States of America12720123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",cf22c8eefa1bccccac9f35f031eff889
148792612,DELOITTE-WATERHOUSE TAX CONSULTANTS LLC,1606 NANETTE CT ,LAKE WORTH,FL,33461,6145,USA,United States of America,099,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"148792612DELOITTE-WATERHOUSE TAX CONSULTANTS LLC1606 NANETTE CT LAKE WORTHFL334616145USAUnited States of America09920123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",2b02bce54646fac26979aac934076c1b
312042,DELOITTE AND TOUCHE LLP,116 S RIVER RD UNIT D1,BEDFORD,NH,03110,6734,USA,United States of America,011,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"312042DELOITTE AND TOUCHE LLP116 S RIVER RD UNIT D1BEDFORDNH031106734USAUnited States of America01120123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",d6f48cf40e0bc39d554000b59407149e
105128556,DELOITTE,685 ABBEY MILL DR SE ,ADA,MI,49301,7726,USA,United States of America,081,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"105128556DELOITTE685 ABBEY MILL DR SE ADAMI493017726USAUnited States of America08120123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",db205d0a11f43124c2c093f65b63c55b
105715798,DELOITTE LLP,555 MISSION ST STE 400,SAN FRANCISCO,CA,94105,2269,USA,United States of America,075,20123687,DELOITTE LLP,1633 BROADWAY,NEW YORK,NY,10019,6708,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,561430,DELOITTE US DENVER,30 ROCKEFELLER PLZ STE 4350,NEW YORK,NY,10112,4399,USA,United States of America,061,103467149,DELOITTE TOUCHE TOHMATSU LIMITED,"HILL HOUSE, 1 LITTLE NEW STREET",LONDON,,EC4A 3TR,,GBR,United Kingdom of Great Britain and Northern Ireland,,"105715798DELOITTE LLP555 MISSION ST STE 400SAN FRANCISCOCA941052269USAUnited States of America07520123687DELOITTE LLP1633 BROADWAYNEW YORKNY100196708USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061561430DELOITTE US DENVER30 ROCKEFELLER PLZ STE 4350NEW YORKNY101124399USAUnited States of America061103467149DELOITTE TOUCHE TOHMATSU LIMITEDHILL HOUSE, 1 LITTLE NEW STREETLONDONEC4A 3TRGBRUnited Kingdom of Great Britain and Northern Ireland",7649172502cc9855624c1c1592b5b251
